Region,Source,Year,Data,Unit
NB,Oil and Diesel,2007,4672.6,GW.h
NB,Hydro,2008,3536.094,GW.h
NB,Wind,2008,0,GW.h
NB,Biomass,2008,647,GW.h
NB,Solar,2008,0,GW.h
NB,Nuclear,2008,1129,GW.h
NB,Coal,2008,3010.4,GW.h
NB,Natural Gas,2008,1483,GW.h
NB,Oil and Diesel,2008,4466.5,GW.h
NB,Hydro,2009,2964.241,GW.h
NB,Wind,2009,270,GW.h
NB,Biomass,2009,576,GW.h
NB,Solar,2009,0,GW.h
NB,Nuclear,2009,0,GW.h
NB,Coal,2009,2954.6,GW.h
NB,Natural Gas,2009,1974,GW.h
NB,Oil and Diesel,2009,4371.6,GW.h
NB,Hydro,2010,3325.349,GW.h
NB,Wind,2010,389,GW.h
NB,Biomass,2010,585,GW.h
NB,Solar,2010,0,GW.h
NB,Nuclear,2010,0,GW.h
NB,Coal,2010,2289.6,GW.h
NB,Natural Gas,2010,2035,GW.h
NB,Oil and Diesel,2010,2564.5,GW.h
NB,Hydro,2011,3921.287,GW.h
NB,Wind,2011,693,GW.h
NB,Biomass,2011,569,GW.h
NB,Solar,2011,0,GW.h
NB,Nuclear,2011,0,GW.h
NB,Coal,2011,2578.9,GW.h
NB,Natural Gas,2011,2177,GW.h
NB,Oil and Diesel,2011,1946.1,GW.h
NB,Hydro,2012,2957.281,GW.h
NB,Wind,2012,733,GW.h
NB,Biomass,2012,579,GW.h
NB,Solar,2012,0,GW.h
NB,Nuclear,2012,409,GW.h
NB,Coal,2012,2076,GW.h
NB,Natural Gas,2012,1967,GW.h
NB,Oil and Diesel,2012,1667.2,GW.h
NB,Hydro,2013,3410.312,GW.h
NB,Wind,2013,737,GW.h
NB,Biomass,2013,558,GW.h
NB,Solar,2013,0,GW.h
NB,Nuclear,2013,4479,GW.h
NB,Coal,2013,2469.7,GW.h
NB,Natural Gas,2013,1966,GW.h
NB,Oil and Diesel,2013,1466.2,GW.h
NB,Hydro,2014,2963.114,GW.h
NB,Wind,2014,786,GW.h
NB,Biomass,2014,577,GW.h
NB,Solar,2014,0,GW.h
NB,Nuclear,2014,5386,GW.h
NB,Coal,2014,3640.4,GW.h
NB,Natural Gas,2014,2526,GW.h
NB,Oil and Diesel,2014,440.3,GW.h
NB,Hydro,2015,2612.425,GW.h
NB,Wind,2015,737,GW.h
NB,Biomass,2015,361,GW.h
NB,Solar,2015,0,GW.h
NB,Nuclear,2015,4277.036,GW.h
NB,Coal,2015,2373.0184,GW.h
NB,Natural Gas,2015,2212,GW.h
NB,Oil and Diesel,2015,1223.2179,GW.h
NB,Hydro,2016,3134.078,GW.h
NB,Wind,2016,856.274,GW.h
NB,Biomass,2016,548,GW.h
NB,Solar,2016,0,GW.h
NB,Nuclear,2016,4544.84,GW.h
NB,Coal,2016,3147.635,GW.h
NB,Natural Gas,2016,2359.043,GW.h
NB,Oil and Diesel,2016,591.351,GW.h
NS,Hydro,2005,941.0829,GW.h
NS,Wind,2005,85,GW.h
NS,Biomass,2005,318,GW.h
NS,Solar,2005,0,GW.h
NS,Nuclear,2005,0,GW.h
NS,Coal,2005,6763.6,GW.h
NS,Natural Gas,2005,181,GW.h
NS,Oil and Diesel,2005,397.1023,GW.h
NS,Hydro,2006,941.0829,GW.h
NS,Wind,2006,110,GW.h
NS,Biomass,2006,318,GW.h
NS,Solar,2006,0,GW.h
NS,Nuclear,2006,0,GW.h
NS,Coal,2006,6557.8,GW.h
NS,Natural Gas,2006,389,GW.h
NS,Oil and Diesel,2006,397.1023,GW.h
NS,Hydro,2007,941.0829,GW.h
NS,Wind,2007,157,GW.h
NS,Biomass,2007,318,GW.h
NS,Solar,2007,0,GW.h
NS,Nuclear,2007,0,GW.h
NS,Coal,2007,7208.1,GW.h
NS,Natural Gas,2007,882,GW.h
NS,Oil and Diesel,2007,397.1023,GW.h
NS,Hydro,2008,1111.681,GW.h
NS,Wind,2008,149,GW.h
NS,Biomass,2008,322,GW.h
NS,Solar,2008,0,GW.h
NS,Nuclear,2008,0,GW.h
NS,Coal,2008,7793.2,GW.h
NS,Natural Gas,2008,1258,GW.h
NS,Oil and Diesel,2008,144.7459,GW.h
NS,Hydro,2009,1104.094,GW.h
NS,Wind,2009,154,GW.h
NS,Biomass,2009,245,GW.h
NS,Solar,2009,0,GW.h
NS,Nuclear,2009,0,GW.h
NS,Coal,2009,6961.4,GW.h
NS,Natural Gas,2009,1612,GW.h
NS,Oil and Diesel,2009,268.8444,GW.h
NS,Hydro,2010,1035.491,GW.h
NS,Wind,2010,387,GW.h
NS,Biomass,2010,378,GW.h
NS,Solar,2010,0,GW.h
NS,Nuclear,2010,0,GW.h
NS,Coal,2010,6791.8,GW.h
NS,Natural Gas,2010,2278,GW.h
NS,Oil and Diesel,2010,374.2943,GW.h
NS,Hydro,2011,1138.569,GW.h
NS,Wind,2011,782,GW.h
NS,Biomass,2011,363,GW.h
NS,Solar,2011,0,GW.h
NS,Nuclear,2011,0,GW.h
NS,Coal,2011,6015.6,GW.h
NS,Natural Gas,2011,2433,GW.h
NS,Oil and Diesel,2011,500.3697,GW.h
NS,Hydro,2012,878.625,GW.h
NS,Wind,2012,800,GW.h
NS,Biomass,2012,387,GW.h
NS,Solar,2012,0,GW.h
NS,Nuclear,2012,0,GW.h
NS,Coal,2012,5392.7,GW.h
NS,Natural Gas,2012,2261,GW.h
NS,Oil and Diesel,2012,586.3755,GW.h
NS,Hydro,2013,1020.588,GW.h
NS,Wind,2013,765,GW.h
NS,Biomass,2013,331,GW.h
NS,Solar,2013,0,GW.h
NS,Nuclear,2013,0,GW.h
NS,Coal,2013,5503.2,GW.h
NS,Natural Gas,2013,1376,GW.h
NS,Oil and Diesel,2013,406.7137,GW.h
NS,Hydro,2014,1146.032,GW.h
NS,Wind,2014,749,GW.h
NS,Biomass,2014,142,GW.h
NS,Solar,2014,0,GW.h
NS,Nuclear,2014,0,GW.h
NS,Coal,2014,6646.744,GW.h
NS,Natural Gas,2014,1757,GW.h
NS,Oil and Diesel,2014,202.5791,GW.h
NS,Hydro,2015,1015.5964,GW.h
NS,Wind,2015,818.323,GW.h
NS,Biomass,2015,289,GW.h
NS,Solar,2015,0,GW.h
NS,Nuclear,2015,0,GW.h
NS,Coal,2015,5527.9,GW.h
NS,Natural Gas,2015,1137,GW.h
NS,Oil and Diesel,2015,225.8394,GW.h
NS,Hydro,2016,879.668,GW.h
NS,Wind,2016,1026.852,GW.h
NS,Biomass,2016,212.0607,GW.h
NS,Solar,2016,0,GW.h
NS,Nuclear,2016,0,GW.h
NS,Coal,2016,6157.58,GW.h
NS,Natural Gas,2016,1244,GW.h
NS,Oil and Diesel,2016,151.418,GW.h
NL,Hydro,2005,40498,GW.h
NL,Wind,2005,0,GW.h
NL,Biomass,2005,0,GW.h
NL,Solar,2005,0,GW.h
NL,Nuclear,2005,0,GW.h
NL,Coal,2005,0,GW.h
NL,Natural Gas,2005,269,GW.h
NL,Oil and Diesel,2005,1304.2839,GW.h
NL,Hydro,2006,41710,GW.h
NL,Wind,2006,0,GW.h
NL,Biomass,2006,0,GW.h
NL,Solar,2006,0,GW.h
NL,Nuclear,2006,0,GW.h
NL,Coal,2006,0,GW.h
NL,Natural Gas,2006,280,GW.h
NL,Oil and Diesel,2006,820.8849,GW.h
NL,Hydro,2007,40048,GW.h
NL,Wind,2007,0,GW.h
NL,Biomass,2007,0,GW.h
NL,Solar,2007,0,GW.h
NL,Nuclear,2007,0,GW.h
NL,Coal,2007,0,GW.h
NL,Natural Gas,2007,238,GW.h
NL,Oil and Diesel,2007,1304.2839,GW.h
NL,Hydro,2008,41790,GW.h
NL,Wind,2008,0,GW.h
NL,Biomass,2008,0,GW.h
NL,Solar,2008,0,GW.h
NL,Nuclear,2008,0,GW.h
NL,Coal,2008,0,GW.h
NL,Natural Gas,2008,463.2257,GW.h
NL,Oil and Diesel,2008,1132.7746,GW.h
NL,Hydro,2009,36728,GW.h
NL,Wind,2009,102,GW.h
NL,Biomass,2009,0,GW.h
NL,Solar,2009,0,GW.h
NL,Nuclear,2009,0,GW.h
NL,Coal,2009,0,GW.h
NL,Natural Gas,2009,453.6965,GW.h
NL,Oil and Diesel,2009,1115.5197,GW.h
NL,Hydro,2010,40279,GW.h
NL,Wind,2010,183,GW.h
NL,Biomass,2010,0,GW.h
NL,Solar,2010,0,GW.h
NL,Nuclear,2010,0,GW.h
NL,Coal,2010,0,GW.h
NL,Natural Gas,2010,461.2139,GW.h
NL,Oil and Diesel,2010,1010.9852,GW.h
NL,Hydro,2011,40017,GW.h
NL,Wind,2011,198,GW.h
NL,Biomass,2011,0,GW.h
NL,Solar,2011,0,GW.h
NL,Nuclear,2011,0,GW.h
NL,Coal,2011,0,GW.h
NL,Natural Gas,2011,455.4033,GW.h
NL,Oil and Diesel,2011,1033.2485,GW.h
NL,Hydro,2012,42186,GW.h
NL,Wind,2012,195,GW.h
NL,Biomass,2012,0,GW.h
NL,Solar,2012,0,GW.h
NL,Nuclear,2012,0,GW.h
NL,Coal,2012,0,GW.h
NL,Natural Gas,2012,424.2173,GW.h
NL,Oil and Diesel,2012,993.5128,GW.h
NL,Hydro,2013,41424,GW.h
NL,Wind,2013,192,GW.h
NL,Biomass,2013,0,GW.h
NL,Solar,2013,0,GW.h
NL,Nuclear,2013,0,GW.h
NL,Coal,2013,0,GW.h
NL,Natural Gas,2013,450.363,GW.h
NL,Oil and Diesel,2013,1173.7154,GW.h
NL,Hydro,2014,39048,GW.h
NL,Wind,2014,177,GW.h
NL,Biomass,2014,0,GW.h
NL,Solar,2014,0,GW.h
NL,Nuclear,2014,0,GW.h
NL,Coal,2014,0,GW.h
NL,Natural Gas,2014,1017,GW.h
NL,Oil and Diesel,2014,813,GW.h
NL,Hydro,2015,39686.71,GW.h
NL,Wind,2015,189,GW.h
NL,Biomass,2015,0,GW.h
NL,Solar,2015,0,GW.h
NL,Nuclear,2015,0,GW.h
NL,Coal,2015,0,GW.h
NL,Natural Gas,2015,922,GW.h
NL,Oil and Diesel,2015,973.8151,GW.h
NL,Hydro,2016,39482.838,GW.h
NL,Wind,2016,189.997,GW.h
NL,Biomass,2016,70,GW.h
NL,Solar,2016,0,GW.h
NL,Nuclear,2016,0,GW.h
NL,Coal,2016,0,GW.h
NL,Natural Gas,2016,505.8677,GW.h
NL,Oil and Diesel,2016,1804.632,GW.h
PE,Hydro,2005,0,GW.h
PE,Wind,2005,40,GW.h
PE,Biomass,2005,0,GW.h
PE,Solar,2005,0,GW.h
PE,Nuclear,2005,0,GW.h
PE,Coal,2005,0,GW.h
PE,Natural Gas,2005,0,GW.h
PE,Oil and Diesel,2005,0.879,GW.h
PE,Hydro,2006,0,GW.h
PE,Wind,2006,36,GW.h
PE,Biomass,2006,0,GW.h
PE,Solar,2006,0,GW.h
PE,Nuclear,2006,0,GW.h
PE,Coal,2006,0,GW.h
PE,Natural Gas,2006,0,GW.h
PE,Oil and Diesel,2006,0.879,GW.h
PE,Hydro,2007,0,GW.h
PE,Wind,2007,40,GW.h
PE,Biomass,2007,0,GW.h
PE,Solar,2007,0,GW.h
PE,Nuclear,2007,0,GW.h
PE,Coal,2007,0,GW.h
PE,Natural Gas,2007,0,GW.h
PE,Oil and Diesel,2007,0.879,GW.h
PE,Hydro,2008,0,GW.h
PE,Wind,2008,142,GW.h
PE,Biomass,2008,0,GW.h
PE,Solar,2008,0,GW.h
PE,Nuclear,2008,0,GW.h
PE,Coal,2008,0,GW.h
PE,Natural Gas,2008,0,GW.h
PE,Oil and Diesel,2008,0.482,GW.h
PE,Hydro,2009,0,GW.h
PE,Wind,2009,347,GW.h
PE,Biomass,2009,0,GW.h
PE,Solar,2009,0,GW.h
PE,Nuclear,2009,0,GW.h
PE,Coal,2009,0,GW.h
PE,Natural Gas,2009,0,GW.h
PE,Oil and Diesel,2009,2.721,GW.h
PE,Hydro,2010,0,GW.h
PE,Wind,2010,458,GW.h
PE,Biomass,2010,0,GW.h
PE,Solar,2010,0,GW.h
PE,Nuclear,2010,0,GW.h
PE,Coal,2010,0,GW.h
PE,Natural Gas,2010,0,GW.h
PE,Oil and Diesel,2010,0,GW.h
PE,Hydro,2011,0,GW.h
PE,Wind,2011,488,GW.h
PE,Biomass,2011,0,GW.h
PE,Solar,2011,0,GW.h
PE,Nuclear,2011,0,GW.h
PE,Coal,2011,0,GW.h
PE,Natural Gas,2011,0,GW.h
PE,Oil and Diesel,2011,0,GW.h
PE,Hydro,2012,0,GW.h
PE,Wind,2012,468,GW.h
PE,Biomass,2012,0,GW.h
PE,Solar,2012,0,GW.h
PE,Nuclear,2012,0,GW.h
PE,Coal,2012,0,GW.h
PE,Natural Gas,2012,0,GW.h
PE,Oil and Diesel,2012,8.163,GW.h
PE,Hydro,2013,0,GW.h
PE,Wind,2013,499,GW.h
PE,Biomass,2013,0,GW.h
PE,Solar,2013,0,GW.h
PE,Nuclear,2013,0,GW.h
PE,Coal,2013,0,GW.h
PE,Natural Gas,2013,0,GW.h
PE,Oil and Diesel,2013,2.168,GW.h
PE,Hydro,2014,0,GW.h
PE,Wind,2014,595,GW.h
PE,Biomass,2014,0,GW.h
PE,Solar,2014,0,GW.h
PE,Nuclear,2014,0,GW.h
PE,Coal,2014,0,GW.h
PE,Natural Gas,2014,0,GW.h
PE,Oil and Diesel,2014,2,GW.h
PE,Hydro,2015,0,GW.h
PE,Wind,2015,587,GW.h
PE,Biomass,2015,4,GW.h
PE,Solar,2015,0,GW.h
PE,Nuclear,2015,0,GW.h
PE,Coal,2015,0,GW.h
PE,Natural Gas,2015,0,GW.h
PE,Oil and Diesel,2015,1,GW.h
PE,Hydro,2016,0,GW.h
PE,Wind,2016,565.145,GW.h
PE,Biomass,2016,5.068,GW.h
PE,Solar,2016,0,GW.h
PE,Nuclear,2016,0,GW.h
PE,Coal,2016,0,GW.h
PE,Natural Gas,2016,0,GW.h
PE,Oil and Diesel,2016,5.702,GW.h
YT,Hydro,2005,330.633,GW.h
YT,Wind,2005,0.407,GW.h
YT,Biomass,2005,0,GW.h
YT,Solar,2005,0,GW.h
YT,Nuclear,2005,0,GW.h
YT,Coal,2005,0,GW.h
YT,Natural Gas,2005,0,GW.h
YT,Oil and Diesel,2005,22.094,GW.h
YT,Hydro,2006,330.633,GW.h
YT,Wind,2006,0.407,GW.h
YT,Biomass,2006,0,GW.h
YT,Solar,2006,0,GW.h
YT,Nuclear,2006,0,GW.h
YT,Coal,2006,0,GW.h
YT,Natural Gas,2006,0,GW.h
YT,Oil and Diesel,2006,22.094,GW.h
YT,Hydro,2007,330.633,GW.h
YT,Wind,2007,0.407,GW.h
YT,Biomass,2007,0,GW.h
YT,Solar,2007,0,GW.h
YT,Nuclear,2007,0,GW.h
YT,Coal,2007,0,GW.h
YT,Natural Gas,2007,0,GW.h
YT,Oil and Diesel,2007,22.094,GW.h
YT,Hydro,2008,348.294,GW.h
YT,Wind,2008,0.437,GW.h
YT,Biomass,2008,0,GW.h
YT,Solar,2008,0,GW.h
YT,Nuclear,2008,0,GW.h
YT,Coal,2008,0,GW.h
YT,Natural Gas,2008,0,GW.h
YT,Oil and Diesel,2008,22.331,GW.h
YT,Hydro,2009,379.056,GW.h
YT,Wind,2009,0.228,GW.h
YT,Biomass,2009,0,GW.h
YT,Solar,2009,0,GW.h
YT,Nuclear,2009,0,GW.h
YT,Coal,2009,0,GW.h
YT,Natural Gas,2009,0,GW.h
YT,Oil and Diesel,2009,18.542,GW.h
YT,Hydro,2010,380.431,GW.h
YT,Wind,2010,0.085,GW.h
YT,Biomass,2010,0,GW.h
YT,Solar,2010,0,GW.h
YT,Nuclear,2010,0,GW.h
YT,Coal,2010,0,GW.h
YT,Natural Gas,2010,0,GW.h
YT,Oil and Diesel,2010,24.783,GW.h
YT,Hydro,2011,388.067,GW.h
YT,Wind,2011,0.402,GW.h
YT,Biomass,2011,0,GW.h
YT,Solar,2011,0,GW.h
YT,Nuclear,2011,0,GW.h
YT,Coal,2011,0,GW.h
YT,Natural Gas,2011,0,GW.h
YT,Oil and Diesel,2011,36.868,GW.h
YT,Hydro,2012,430.194,GW.h
YT,Wind,2012,0.445,GW.h
YT,Biomass,2012,0,GW.h
YT,Solar,2012,0,GW.h
YT,Nuclear,2012,0,GW.h
YT,Coal,2012,0,GW.h
YT,Natural Gas,2012,0,GW.h
YT,Oil and Diesel,2012,24.365,GW.h
YT,Hydro,2013,347.187,GW.h
YT,Wind,2013,0.277,GW.h
YT,Biomass,2013,0,GW.h
YT,Solar,2013,0,GW.h
YT,Nuclear,2013,0,GW.h
YT,Coal,2013,0,GW.h
YT,Natural Gas,2013,0,GW.h
YT,Oil and Diesel,2013,23.291,GW.h
YT,Hydro,2014,335.488,GW.h
YT,Wind,2014,0.334,GW.h
YT,Biomass,2014,0,GW.h
YT,Solar,2014,0,GW.h
YT,Nuclear,2014,0,GW.h
YT,Coal,2014,0,GW.h
YT,Natural Gas,2014,0,GW.h
YT,Oil and Diesel,2014,22.684,GW.h
YT,Hydro,2015,421.849,GW.h
YT,Wind,2015,0.2577,GW.h
YT,Biomass,2015,0,GW.h
YT,Solar,2015,0,GW.h
YT,Nuclear,2015,0,GW.h
YT,Coal,2015,0,GW.h
YT,Natural Gas,2015,0,GW.h
YT,Oil and Diesel,2015,20.712,GW.h
YT,Hydro,2016,419.461,GW.h
YT,Wind,2016,0.509,GW.h
YT,Biomass,2016,0,GW.h
YT,Solar,2016,0,GW.h
YT,Nuclear,2016,0,GW.h
YT,Coal,2016,0,GW.h
YT,Natural Gas,2016,3.251,GW.h
YT,Oil and Diesel,2016,23.777,GW.h
NT,Hydro,2005,250.247,GW.h
NT,Wind,2005,0,GW.h
NT,Biomass,2005,0,GW.h
NT,Solar,2005,0,GW.h
NT,Nuclear,2005,0,GW.h
NT,Coal,2005,0,GW.h
NT,Natural Gas,2005,154,GW.h
NT,Oil and Diesel,2005,280,GW.h
NT,Hydro,2006,250.247,GW.h
NT,Wind,2006,0,GW.h
NT,Biomass,2006,0,GW.h
NT,Solar,2006,0,GW.h
NT,Nuclear,2006,0,GW.h
NT,Coal,2006,0,GW.h
NT,Natural Gas,2006,154,GW.h
NT,Oil and Diesel,2006,280,GW.h
NT,Hydro,2007,250.247,GW.h
NT,Wind,2007,0,GW.h
NT,Biomass,2007,0,GW.h
NT,Solar,2007,0,GW.h
NT,Nuclear,2007,0,GW.h
NT,Coal,2007,0,GW.h
NT,Natural Gas,2007,154,GW.h
NT,Oil and Diesel,2007,280,GW.h
NT,Hydro,2008,246.575,GW.h
NT,Wind,2008,0,GW.h
NT,Biomass,2008,0,GW.h
NT,Solar,2008,0,GW.h
NT,Nuclear,2008,0,GW.h
NT,Coal,2008,0,GW.h
NT,Natural Gas,2008,139,GW.h
NT,Oil and Diesel,2008,354,GW.h
NT,Hydro,2009,253.952,GW.h
NT,Wind,2009,0,GW.h
NT,Biomass,2009,0,GW.h
NT,Solar,2009,0,GW.h
NT,Nuclear,2009,0,GW.h
NT,Coal,2009,0,GW.h
NT,Natural Gas,2009,96,GW.h
NT,Oil and Diesel,2009,292,GW.h
NT,Hydro,2010,219.758,GW.h
NT,Wind,2010,0,GW.h
NT,Biomass,2010,0,GW.h
NT,Solar,2010,0,GW.h
NT,Nuclear,2010,0,GW.h
NT,Coal,2010,0,GW.h
NT,Natural Gas,2010,27,GW.h
NT,Oil and Diesel,2010,274,GW.h
NT,Hydro,2011,260.344,GW.h
NT,Wind,2011,0,GW.h
NT,Biomass,2011,0,GW.h
NT,Solar,2011,0,GW.h
NT,Nuclear,2011,0,GW.h
NT,Coal,2011,0,GW.h
NT,Natural Gas,2011,33,GW.h
NT,Oil and Diesel,2011,159,GW.h
NT,Hydro,2012,252.699,GW.h
NT,Wind,2012,1.3,GW.h
NT,Biomass,2012,0,GW.h
NT,Solar,2012,0,GW.h
NT,Nuclear,2012,0,GW.h
NT,Coal,2012,0,GW.h
NT,Natural Gas,2012,14,GW.h
NT,Oil and Diesel,2012,180,GW.h
NT,Hydro,2013,262.683,GW.h
NT,Wind,2013,1.6,GW.h
NT,Biomass,2013,0,GW.h
NT,Solar,2013,0,GW.h
NT,Nuclear,2013,0,GW.h
NT,Coal,2013,0,GW.h
NT,Natural Gas,2013,104,GW.h
NT,Oil and Diesel,2013,193,GW.h
NT,Hydro,2014,233.916,GW.h
NT,Wind,2014,0,GW.h
NT,Biomass,2014,0,GW.h
NT,Solar,2014,0,GW.h
NT,Nuclear,2014,0,GW.h
NT,Coal,2014,0,GW.h
NT,Natural Gas,2014,29,GW.h
NT,Oil and Diesel,2014,446,GW.h
NT,Hydro,2015,227.6044,GW.h
NT,Wind,2015,5.2577,GW.h
NT,Biomass,2015,0,GW.h
NT,Solar,2015,0,GW.h
NT,Nuclear,2015,0,GW.h
NT,Coal,2015,0,GW.h
NT,Natural Gas,2015,84.9993,GW.h
NT,Oil and Diesel,2015,347.8904,GW.h
NT,Hydro,2016,255.14,GW.h
NT,Wind,2016,14.298,GW.h
NT,Biomass,2016,0,GW.h
NT,Solar,2016,0.258,GW.h
NT,Nuclear,2016,0,GW.h
NT,Coal,2016,0,GW.h
NT,Natural Gas,2016,14.205,GW.h
NT,Oil and Diesel,2016,81.829,GW.h
NU,Hydro,2005,0,GW.h
NU,Wind,2005,0,GW.h
NU,Biomass,2005,0,GW.h
NU,Solar,2005,0,GW.h
NU,Nuclear,2005,0,GW.h
NU,Coal,2005,0,GW.h
NU,Natural Gas,2005,0,GW.h
NU,Oil and Diesel,2005,142,GW.h
NU,Hydro,2006,0,GW.h
NU,Wind,2006,0,GW.h
NU,Biomass,2006,0,GW.h
NU,Solar,2006,0,GW.h
NU,Nuclear,2006,0,GW.h
NU,Coal,2006,0,GW.h
NU,Natural Gas,2006,0,GW.h
NU,Oil and Diesel,2006,145,GW.h
NU,Hydro,2007,0,GW.h
NU,Wind,2007,0,GW.h
NU,Biomass,2007,0,GW.h
NU,Solar,2007,0,GW.h
NU,Nuclear,2007,0,GW.h
NU,Coal,2007,0,GW.h
NU,Natural Gas,2007,0,GW.h
NU,Oil and Diesel,2007,149,GW.h
NU,Hydro,2008,0,GW.h
NU,Wind,2008,0,GW.h
NU,Biomass,2008,0,GW.h
NU,Solar,2008,0,GW.h
NU,Nuclear,2008,0,GW.h
NU,Coal,2008,0,GW.h
NU,Natural Gas,2008,0,GW.h
NU,Oil and Diesel,2008,182,GW.h
NU,Hydro,2009,0,GW.h
NU,Wind,2009,0,GW.h
NU,Biomass,2009,0,GW.h
NU,Solar,2009,0,GW.h
NU,Nuclear,2009,0,GW.h
NU,Coal,2009,0,GW.h
NU,Natural Gas,2009,0,GW.h
NU,Oil and Diesel,2009,162,GW.h
NU,Hydro,2010,0,GW.h
NU,Wind,2010,0,GW.h
NU,Biomass,2010,0,GW.h
NU,Solar,2010,0,GW.h
NU,Nuclear,2010,0,GW.h
NU,Coal,2010,0,GW.h
NU,Natural Gas,2010,0,GW.h
NU,Oil and Diesel,2010,162,GW.h
NU,Hydro,2011,0,GW.h
NU,Wind,2011,0,GW.h
NU,Biomass,2011,0,GW.h
NU,Solar,2011,0,GW.h
NU,Nuclear,2011,0,GW.h
NU,Coal,2011,0,GW.h
NU,Natural Gas,2011,0,GW.h
NU,Oil and Diesel,2011,98,GW.h
NU,Hydro,2012,0,GW.h
NU,Wind,2012,0,GW.h
NU,Biomass,2012,0,GW.h
NU,Solar,2012,0,GW.h
NU,Nuclear,2012,0,GW.h
NU,Coal,2012,0,GW.h
NU,Natural Gas,2012,0,GW.h
NU,Oil and Diesel,2012,98,GW.h
NU,Hydro,2013,0,GW.h
NU,Wind,2013,0,GW.h
NU,Biomass,2013,0,GW.h
NU,Solar,2013,0,GW.h
NU,Nuclear,2013,0,GW.h
NU,Coal,2013,0,GW.h
NU,Natural Gas,2013,0,GW.h
NU,Oil and Diesel,2013,98,GW.h
NU,Hydro,2014,0,GW.h
NU,Wind,2014,0,GW.h
NU,Biomass,2014,0,GW.h
NU,Solar,2014,0,GW.h
NU,Nuclear,2014,0,GW.h
NU,Coal,2014,0,GW.h
NU,Natural Gas,2014,0,GW.h
NU,Oil and Diesel,2014,158,GW.h
NU,Hydro,2015,0,GW.h
NU,Wind,2015,0,GW.h
NU,Biomass,2015,0,GW.h
NU,Solar,2015,0,GW.h
NU,Nuclear,2015,0,GW.h
NU,Coal,2015,0,GW.h
NU,Natural Gas,2015,0,GW.h
NU,Oil and Diesel,2015,156.113,GW.h
NU,Hydro,2016,0,GW.h
NU,Wind,2016,0,GW.h
NU,Biomass,2016,0,GW.h
NU,Solar,2016,0,GW.h
NU,Nuclear,2016,0,GW.h
NU,Coal,2016,0,GW.h
NU,Natural Gas,2016,0,GW.h
NU,Oil and Diesel,2016,172.509,GW.h
